user_id,review_id,text,votes.cool,business_id,votes.funny,stars,date,type,votes.useful
GMtILOfAHXUMrfMgLPG0gg,B1nBuQ_sfDsa9NhSA5xMoQ,"Whatever, you do, avoid these people at all costs.  I tried to buy one of their houses, and the Coldwell Banker listing agent from this office kept giving me the run-around.  She would basically send me false information about what the sellers wanted, which I would work hard to base my offer on to fit these parameters, then she would try to take it back and say she never said that after I sent the updated offers. She would also not respond to my offers within the timeframe allotted by the contract, nor have the sellers sign the requested paperwork indicating that they actually reviewed my offers personally (as this was questionable). The only thing they would do quickly is ask me for more copies of my deposit check and mortgage pre-approval, although I already sent them or very similar versions of them. Really, if I go up or down in price $1000 do you really need to see another pre-approval letter and push back the deal days because you can't communicate in a timely and effective manner?  This ridiculousness went on about 2 weeks. For some offers, I would receive no response at all, so I would have no clue if my offer was even rejected, if the sellers needed more time to consider, or if they were considering a counteroffer.  If the sellers changed their mind or needed more time, that is one thing, but to flat out refuse to communicate me and tell me completely conflicting information is just deplorable behavior and completing unprofessional from a listing agent.  

Finally, after I sent my last offer and was told by the seller agent (through my agent) that something in it they already agreed to apparently they never actually said they were ok with (there is evidence otherwise in communication from the agent), but they wanted yet again another copy of my deposit check (which my Coldwell Banker office already had the physical check on file) and pre-approval (my mortgage broker is also Coldwell Banker so this is pretty silly--and did the one I sent last week for the same price go bad already??). Then I hear nothing before the deadline, and the next day I see that online that the status flipped to contingent, as they had apparently accepted another offer (which according to Coldwell Banker rules they were supposed to tell me about so that I would have an opportunity to compete with that).  So completely frustrating. 

Note that I think this issue is specific to the Shadyside office, as I have had a great experience working with a buyer's agent and a mortgage broker from the Squirrel Hill office.",0,tenee-X_e6cGAqceCIs4iA,0,1,2015-04-12,review,0
RSExP0-Boucr4QyIEzZi0A,aneVfim6q7jbe1Kd3AovZQ,"I had a a bad spell of back pain a couple of years ago, and my primary care physician referred me to these guys (which was conveniently located two buildings down from my house). From my understanding, this is a family run center, passed down from a couple of generations of chiropractors. The chiropractor that I saw was very nice and started every session in a heated massage chair for a few minutes before privately seeing me in a private room. To be honest, I felt that with every new time that I visited the experience became less personal. He had so many people coming in at once to see him that it just became a ""sit in the waiting room with others for 20 minutes, then go back to the massage chairs with others for 20 minutes, and then finally wait and get 5 minutes of personal care and time with the doctor."" Furthermore, it became what I deem a typical chiropractor experience of ""just come back 3 times a week and you'll feel better."" Every time I expressed concern or said that I was in pain, he acted like the only answer was to keep seeing him more frequently. After I went for my maximum amount of visits given under my insurance, I just stopped going. I probably won't go back now that I moved out of the neighborhood.",0,YgPWKeEOgAy4IyEMRxrwdQ,0,3,2014-03-05,review,0
Wxui9EWNPWeB8OJooeccVw,9Qi4b5KMvqA-4RaVEnPmbg,"There are two chiropractors in my family, so I consider myself more informed than most patients. Dr. Tepe is a knowledgable, experienced, and friendly chiropractor. He listens to your needs and will utilize techniques that you feel most comfortable with, such as the activator. 

I'm very particular when choosing chiropractors and typically only see doctors who have attended Life University; however, Dr. Tepe has great technique, and I'm never sore the next day.

I've never waited in the waiting room, even though I see him in the evening hours when you would expect his office to be busy. The whole visit only takes about 15 minutes. He does not try to sell you products or try to convince you to visit three times a week. He is very reasonable and realistic.

Overall, I trust Dr. Tepe and highly recommend him to anyone looking for a chiropractor in shadyside.",0,YgPWKeEOgAy4IyEMRxrwdQ,0,5,2015-03-02,review,0
eiJgm1J8RW_X72ZzCWYl0A,rxfTYDqxF-xpvYYAyjVfWw,"Dr. Tepe is the best. He is extremely knowledgeable and has helped me beyond what I bought was possible. Getting adjusted on a regular basis helps to keep me ""in line"". Dr. Tepe is always available and is a patient and caring practitioner. 
Don't wait until you have a problem. Visit him while you are healthy so you can stay that way.",0,YgPWKeEOgAy4IyEMRxrwdQ,0,5,2015-04-07,review,0
N5nhHd-KW6xOJWsSYkdiNg,LQBwxevcgB4vhBrsqopEgA,"Dr. Tepe is the best- I have gone to him for the past couple of years and have referred several friends to him. 

As far as appointments go he is very flexible - my visits are always pretty quick and I never have to wait long. He is definitely very good at what he does and I always feel great after I leave. He is very friendly, knowledgable, and professional. I would highly recommend going.",0,YgPWKeEOgAy4IyEMRxrwdQ,0,5,2015-05-01,review,0
-lAamnM1uA-frVoo7mYi4w,jqfvGsHPcV4X7NZqTfVHnQ,I have been going to Dr. Tepe for almost 8 years. I walk in in agony and hunched over in pain and leave walking straight and feeling good. He is understanding and compassionate. I was able to go during my lunch without any problems.  I highly recommend Tepe Chiropractic.,0,YgPWKeEOgAy4IyEMRxrwdQ,0,5,2015-05-04,review,0
ewgOrBfg4cGfiZ_mY_9Qvw,CGIAaoU-EuucNEfONd3OZA,Highly recommend Dr. Tepe for all your chiropractic needs. My husband is a former professional athlete with constant back pains and Dr. Tepe is able to ease his pains every time.,0,YgPWKeEOgAy4IyEMRxrwdQ,0,5,2015-05-05,review,0
GO1nOCd7HBpkza1BLS3s7Q,3X3oSCBFv72lm5ISo-R-zA,"My family and I have been going to Dr. Tepe for over 15 years.  He is great on so many levels. He has flexible hours, a great location, is knowledgeable, listens well and has helped many of our various issues including chronic back pain, hip pain, headaches and more.   I have even taken my children to him many times over the years.  My family and I highly recommend him!

Amy M",0,YgPWKeEOgAy4IyEMRxrwdQ,0,5,2015-08-25,review,0
vPfRkFSlDG7Ca5nORSCnEA,6G_gwzzl2oD2GDivbUltWQ,A real miracle worker.  The best chiropractor on the Eastside.  Very professional and is excellent at what he does.,0,YgPWKeEOgAy4IyEMRxrwdQ,0,5,2015-10-26,review,0
aOvl2gC5FChlag8YNfUFcg,-JoutJoLY4Ytjf_I4sQEqQ,"I've been a member of X Shadyside for almost 2 months now. It's a bit more expensive than I wanted to pay for a gym, but that's just the going rate in the area. I have been very satisfied with the gym so far -- clean locker rooms, towel service, decent amount of equipment. I enjoy that each machine (in the downstairs main cardio room) has its own TV which you can control. It can get quite crowded in the evening, so I prefer to go during the mornings. They also have a nice amount of classes, and I'm looking forward to trying one out soon.

The gym is 24 hours during the week, but it's only open until 6 PM on Saturday/Sunday. I would like it better if it were open until maybe 8-9 PM those days, but I can always find a time to go every day.",0,20DyG_lwW8ymzA-0dhQpsA,0,4,2010-02-22,review,1
P43TNIgJ3eveAPTyB9dXWw,XJkLd9La_IxNZODmF3czZw,"I have been a member for about 9 months. I have no gripes about the gym, except that it is significantly more expensive than other gyms in the area.

The gym is clean, very friendly staff, well organized. This is definetly a tiny gym though, and when it gets crowded at 4-6 you can find yourself waiting for free weights/benches. Same things downstairs with the cardio machines, they could definetly use a few more (but space is so limited).


I like this gym, but once my contract is up I am going to Urban Fitness which is 20 bucks a month cheaper, brand new, nicer equipment, lots more equipment (they have bball court and pool!). But I would recommend checking it out if you like a small gym.",0,20DyG_lwW8ymzA-0dhQpsA,0,3,2010-07-03,review,3
aOvl2gC5FChlag8YNfUFcg,_9uMSdA3A0NDb3Jt7W3o1w,"I've had a big change of opinion after spending more time in that gym. The equipment would often break down and never get fixed. Considering how small the gym is, it's inexcusable that two treadmills would be out of service for at least a month. I also had problems with the individual TVs on machines; sometimes they wouldn't work properly or would be completely broken.

The gym was generally quiet enough in the mornings, but it would be pretty packed after work. It was hard to find a machine. The staff also didn't really enforce the 30 min time-limit policy, which caused people to have to wait for equipment longer than necessary.

I was told on the phone I needed to let them know before the 25th of a given month to cancel my membership moving forward (and not be charged for the next month). I wasn't told that I had to give 30 days notice (aka pay for an extra month). Though they're technically right (it IS in the contract), I feel that their staff mislead me.

If you live in Shadyside (or nearby)... GO TO URBAN ACTIVE INSTEAD. It's cheaper and the facilities are unbelievably better than XShadyside... although I apparently have a membership at XShadyside for another month now, I am 100% done with that place.",0,20DyG_lwW8ymzA-0dhQpsA,1,1,2010-09-23,review,6
b6xBiEt5iQ_HZ41Qh_ZNIA,t0Lkljixa6YfnnFVuGg1QA,"This is a great gym! It is pricey - consider the area, etc.. its going to be more expensive. 

They have great operating hours, a cardio room downstairs that is a decent size. Upstairs, you have weight machines, free weights, and a room for yoga, spin classes, etc... 

I found the staff to be very helpful, the gym was clean and well maintained, I few machines would break down and it would take a while for them to get fixed, but that isn't uncommon in high traffic gyms and it never interfered with my ability to get in a good work out. No harm, no foul. 

My only real complaint is the utter lack of parking. There were times when I would drive over to work out, spend 20 minutes circling for parking and give up. Not sure where they could possible get a lot, even if they wanted to. Its a crowded area and thats not going to change.",0,20DyG_lwW8ymzA-0dhQpsA,0,3,2010-12-11,review,0
_7Lg8iTWpFc0O7PEA8FmbQ,WtuJ4lJg_LVo3KRxiBpCpA,"X Shadyside is a no frills type of gym (no pool, sauna and hot tub) but gets the job done. They just revamped the entire first floor with more workout machines and weights. A downside of the renovation is that there are less tv channels to choose from (no more Bravo). The staff is incredibly friendly and helpful; and the bathrooms are kept clean (what more can you ask for?).

The convenience of being able to walk to X Shadyside especially in the winter and their flexible hours are huge pluses so I'm okay with the monthly price that I am paying.

I am looking forward to Planet Smoothie opening next door.",1,20DyG_lwW8ymzA-0dhQpsA,0,3,2011-06-25,review,2
fFoRIzbwpMiv3BvfdtdlXQ,n1LgVg1-2oMPMxSoG-zbSw,"This review is based on the spin class I just tried over here.  First time ever at spin and the trainer, Courtney helped me set up properly on the spin bike, made sure I was comfortable and made me feel like I could do it even though I thought I would pass out at certain points during the class.  All I know is Courtney teaches the class 7:30p on Thursday.  The class in an hour long which I don't like because that just seems so long.  The thing is it goes by so quick and it may have to do with the music sets.   I will be back for sure.  

The rumor is that Katie Holmes tried this class out too!  The girl has got some good taste.  Still love TOM!",0,20DyG_lwW8ymzA-0dhQpsA,0,5,2011-11-18,review,1
Q3F_FZ8pbdRNoSv0X1Y7sA,wIhhEwtfKD6NL4s53DPaQA,"Overall an excellent gym that is moderately busy. The biggest elements in a good gym are being kept clean, having good hours and being expensive enough to keep out the riff-raff while being affordable enough to be inclusive to most yuppies. Walking that fine price line is critical. As a former Gold's member, I saw the clientele get trashy once prices dropped below $40/month. And, subsequently, all the ""nice"" people left.

Urban Active, with its shady billing practices and low-low prices mean the gym is always packed and classes inaccessible. Club One is both expensive AND in the ghetto and doesn't provide security like Target does late at night.

XShadyside provides all classes for free, a huge boon -- considering that many gyms are shifting to a pay-for-class model for yoga and/or Pilates.

Negatives are lack of parking and no towels. 

All class instructors are competent. The facilities are always clean and the machines are modern and well taken care of. 

Until (or if?) the LA Fitness opens at the corner of Baum and Liberty (with proposed parking garage), XShadyside will remain the best gym in the East End area.",0,20DyG_lwW8ymzA-0dhQpsA,0,4,2012-10-11,review,0
ylIgegaQaJOjL4_lH2EkFA,CASl-qXox7G4TClEefMoyw,I love this gym everybody there is soooooo nice and helpful,0,20DyG_lwW8ymzA-0dhQpsA,0,5,2012-10-13,review,0
5KaaMm4oxWcTcRlslyo0JQ,cCzJ9yciJy6P3RM3xcL11w,"I love this gym. The equipment is kept up-to-date. The classes are fun with very energetic and helpful instructors (Bodypump is my favorite).

They don't supply towels, but the gyms I've been to usually charge extra for a towel fee so I always brought my own, making this a non-issue for me unlike some people.

The only negative is the lack of parking, but that happens all over Pittsburgh so I'm not surprised. 

A huge plus is the staff. They are all super friendly. I recently started having sessions with a personal trainer, and I have seen a DRASTIC improvement in my fitness based on the exercises he has me do. Before I couldn't even hold a plank for 60 seconds. Now he has me using bosu balls and other nifty toys to make different exercises more difficult without piling up a whole lot of weight (weak shoulders).

Overall, I love XShadyside. Unfortunately, I am moving back home (cancellation process was no hassle at all like I've read on here!), but I will definitely miss having a gym like this.",1,20DyG_lwW8ymzA-0dhQpsA,0,5,2013-10-22,review,1
U2STNH3fFL_a-lUbyYO9nw,mR5USBxzSyazdaPB65AUhw,"Terribly overrated. Deceptive contracts abound. The staff are all snotty and think they are the gurus of all exercising. The actual equipment is ok, but the locker rooms are pretty bad. I would stay away from this gym, mainly due to deceptive contracts and high price.",0,20DyG_lwW8ymzA-0dhQpsA,1,1,2013-10-25,review,2
omUPkDmLVuf-JbfQlDt0ug,ok8xWpH84hV3HOrYuKIPgw,"I have been a member for a year. Pretty crowded, lot of machines that do not work and not open all time during week ends. Obviously, compared to a $10 membership at Planet Fitness, the choice is quick ... The reason you would stick to this gym is the classes. If you want a spin class or a yoga class, it coul dbe worth it. If you are only looking for treadmill and machines, membership cost is not worth it.",0,20DyG_lwW8ymzA-0dhQpsA,0,2,2014-02-06,review,0
eJ9rG3Yt4oBVHP4-v_Q6Tg,z4I9rYnlFT1RgBawF6mEBQ,"This gym offers a great selection of classes; however, there are more negatives than positives with this gym. Parking is difficult to come by, and you have to pay. The staff is not so friendly, it's expensive for the quality of equipment, and I wish someone was sitting at the desk downstairs instead of upstairs. 

I can't wait for my contract to end; I regret signing one now. There has to be better gyms in the area.",0,20DyG_lwW8ymzA-0dhQpsA,0,2,2014-05-06,review,0
M0lVtYSYBLuV9lH6WEW91A,O3qGaH9taAmhcoBQ0veAFA,"I just moved to the neighborhood and joined. 

Pros: they offer great hours during the week (24 hours M-F), nice updated cardio theater, good selection of group fitness classes (I've enjoyed the Body Attack and spin classes), good selection of free weights. They also offer month-to-month memberships which are convenient. 

Cons: limited weekend hours, gets very busy after 5pm on weekdays and sometimes difficult to find open free weight benches but cardio machines always available",0,20DyG_lwW8ymzA-0dhQpsA,0,4,2014-08-20,review,2
vsk4P61KGlA9Z6mAInx3gA,_IGoosmLuf7n9jl41lYnXg,"It is a good gym for young professionals.  It is a little pricey if you opt for a month-to-month membership, but they have nice, well-maintained equipment.  Although it is a little pricey for a gym, consider the location.  The staff is helpful and friendly.  Being open over nights Monday through Thursday is nice if you want to avoid peak times.  I wish they were 24-7",0,20DyG_lwW8ymzA-0dhQpsA,0,4,2015-02-28,review,0
WSwpNzwr_fKLcO0ZYr_orA,7_4KO0FTjNP8l6T7T-0mpA,"I never thought I would say this but...I love my gym.  Okay, there, that wasn't so bad.  Why do I love it?  The classes - they keep me coming back.  From Body Pump to Barre to Yoga to Spinning to ... you get the idea.  The teachers are great.  You can tell they really love what they do, they have a passion for it, and they love to get to know who comes to their classes.  

X's 6am classes work really well with my schedule as most of their ""after work"" classes are either at 5:30pm or 6:30pm which are too early for me.  Yes, the classes to fill up quickly on the weekends so just get there a little early.  

I typically go during peak hours and I have never run into a problem getting a machine - elliptical, treadmill, bike - there is always a machine open.  

Moral of the story: This is a solid gym and absolutely worth the money if you take advantage of the classes.  Oh, and it's clean, which is huge in the wide world of gyms.",0,20DyG_lwW8ymzA-0dhQpsA,0,5,2015-03-12,review,1
rfw_RVzA_nUbutYwfK_YMw,L3dLBmDXLFyVuxzgQML4Kg,This gym is great. If you live in Shadyside/Bloomfield the location couldn't be better. I got my membership without the sign on fee which was a huge bonus. I mostly used the cardio equipment which there is a lot of.,0,20DyG_lwW8ymzA-0dhQpsA,0,5,2015-05-19,review,0
Uj6zliwBELyJIuGTZwOz6w,OJbD4_jqRReGHnPlPqZYzg,I chose this gym because of the proximity to my apartment but stayed with them for the employees and atmosphere. I can not remember ever having to wait more than a couple of minutes for a machine or bench and usually just did something else until it came free. The staff always helpful and makes sure to greet you every time.  For people who are serious lifters like myself it was a great place but also not intimidating for new or sporadic gym goers. The hours are convenient for any work schedule. I recommend to any friends in the area.,0,20DyG_lwW8ymzA-0dhQpsA,0,5,2015-05-20,review,1
EvB-qKl98J40NAczKWV1Iw,5I16TYkCz6ljfulxMsWAOw,"I was a member of X for five years until I had to cancel my membership this month due to moving outside of the city. The gym was really great for me and always extremely clean. The staff there were friendly and willing to help and the gym offered a great variety of classes. Also, the price I registered for 5 years ago was locked in for my account and as such was not increased once during the duration of my membership. One of my favorite aspects of this gym was that because the membership fee was slightly higher than other gyms in the area it really eliminated the type of people who came to the gym to socialize or try to impress other people. The regular gym-goers here are mainly young, business professionals who want to get there work out in and get on with their day. I am sad to have to leave this gym.",0,20DyG_lwW8ymzA-0dhQpsA,0,5,2015-05-26,review,0
1Jow-oSK-4OfHFgxEtZuUQ,u2Qn2TIY2wW1c2xKCbG8qA,"This gym has been so fabulous for the past 1 (and a little more) years! I am only now leaving due to a move out of the Shadyside area.  The people are extremely friendly, there are many class offerings (times and variety), and I have always found the equiptment to be up to date and working well. I chose X because of its location in relation to my apartment and I could not have made a better choice. There is something to be said for not ""selling out"" and going to one of the top name, nationally known gyms. At X Shadyside, I never felt like a number and I LOVED supporting a local, one-of-a-kind buisness. If you're on the fence about joining, just do it. Your body and mind will thank you, and you cannot beat the atmosphere and amazing environment that X offers. I am sad to say goodbye to this buisness!",0,20DyG_lwW8ymzA-0dhQpsA,0,5,2015-06-09,review,2
agFjg8rJegdDrU-NyjW4Ag,JZtOm855uZEAp59meA2I6Q,This is an amazing gym with all the amenities. The weight room is very impressive and has all the machines you could ask for. The staff is very friendly and the facility is extremely clean.,0,20DyG_lwW8ymzA-0dhQpsA,0,5,2015-07-01,review,0
vgvGECTxXjSALiTIjtUlXA,13ZR0PdRz_utn0D-966qYA,"Been here for 2 years while in school. I walked to the gym, so parking wasn't an issue.

Things I liked about X Shadyside:
- convenient, within walking distance of my house
- usually empty; I didn't have to wait for any gym equipment or machines
- open almost 24/7 (I usually when to the gym in the morning and weekends, but walking past the gym at night, there were only a handful of people there past 8 pm).
- clean changing rooms w/ shower 
- staff were helpful all the time when I had to put my membership on pause during the summer or winter breaks

Things I didn't like about X Shadyside:
- pricey at $55 (no student discount, or annual membership discount)
- some equipment was worn out / broke (one of the bikes' pedals were broken the whole time I was there)
- no towel service (especially at that price)

Overall, I was pleased with the gym and the only major selling point for me is the convenience. I could've gone to my school's gym, but it was further away and I didn't have the motivation to go during the winter (walking through the snow, etc). I would recommend to a friend but would hesitate slightly to renew my membership due to the price.",1,20DyG_lwW8ymzA-0dhQpsA,0,5,2015-07-07,review,5
mpvDvgBz5SGjZtWrI_OscQ,nQvJdAHzxUlx8dcUVxtWuw,Best Gym for the price in the area. Very convenient. Equipment and classes are great.,0,20DyG_lwW8ymzA-0dhQpsA,0,5,2015-08-25,review,0
H3BDSlUm6Q_MWCGdnSLXTg,zRFlcaA2eX-1y--eV7W3IQ,"Terrible experience! 

My wife discontinued her gym membership but she was kept charging for additional 3 months. Even after talking with the staff on the phone and having the complaint registered before, we still saw the issue. 

Very disappointing and frustrating. Please watch out for your bank details, especially after discontinuing the membership. You might be the victim too!",0,20DyG_lwW8ymzA-0dhQpsA,0,1,2015-11-16,review,0
C3MHaW2n0GBi5l5TcZuZPA,Agh8mBWZBkMRnBKG9VnIEg,"I walk past this gym a couple of times a week when I make my excursion to the businesses, coffee shops, and True Runner (yes, I am a runner) along Walnut Street. Before I got my membership, I had thought that this was a small gym with a hefty price tag. From the outside, I saw a lot of ellipticals and treadmills through the first-floor window, and people doing bodyweight workouts and deadlifts through the second-floor window. Next door, there was a small space that used to be a smoothie bar, but is now closed. At that time, I already had a gym membership on South Highland, but I really wanted to join a few classes like BodyPump and spinning. L.A. Fitness in Bakery Square was pretty close, but I heard horror stories about the facility and its membership contracts. Club One was closer, but I thought its member demographics would be a bit on the older side for me. So, I contemplated joining X Shadyside, which I found offered classes.

I walked in one day and a sign at the first-floor desk said to go to the second floor for inquiries. Before I did that, I quickly explored the first floor. First thing I noticed was that there was an abundant number of cardio machines, from treadmills to ellipticals to stationary bicycles! My cursory estimate would be at least 30 machines total. There were also two small rooms to the side, the first being a mini-weight room, and the second being a spin class room containing over 20 stationary bicycles.

I walked upstairs, which I quickly saw was for classes, weightlifting, and yoga and pilates. I spoke with someone at the front desk about its membership. They explained what their gym offers, including classes such as abs, spinning, BodyPump, BodyAttack, P90X, and Insanity. They also offer separate locker rooms with showers and lockers available to all and for rent for an additional fee (no towel service, though). I did a quick tour of the rest of the gym and found that all the machines were in clean, working condition; the bathrooms were clean (with some body odor, which is to be expected); and the classroom was fairly large and free to use whenever they are not having a class. I liked what I saw, so I asked for their membership fee. Because I'm a UPMC employee, they offered a discount. I paid a $49 initiation fee and the first month fee of $29; the monthly payments will be $49 hereafter.

I've been going to this gym for almost two months and I'm pleased. With the exception of peak hours, there usually are no lines for the machines and weights. I've attended their spinning classes and the trainers knew how to motivate us to push our limits. I always walked out feeling both exhausted and energized.

Some minor issues about this gym is that a few machines were broken (bicycle pedals, water bottle holders), not a TRUE 24/7 gym (M-F 6 AM to 9 PM, Sat 8 AM to 6 PM, Sun 9 AM to 6 PM), and difficulty parking (not a big issue for me because I always walk/jog/bike here).",0,20DyG_lwW8ymzA-0dhQpsA,0,4,2015-12-23,review,1
lqvTN3ZpVtuBdmjKOs-6mg,27ebCKx_VVwJ-gO-vpJD5g,"I won't go into the details or why we were at a hotel when visiting my family back in the 'burgh- oh wait you have a family too?  Then no explanation is necessary.

There's not a lot of choice as far as lodging in the East End of Pittsburgh so it was a great move to take a couple of old apartment buildings on Fifth Ave and convert them into hotel suites.  There couldn't be a better location than here.

The suites are nicely furnished with complete kitchens.  They offer limited shuttle service (three mile radius) with advance notice.  We didn't see them or ride them, but they have loaner bicycles available for unlimited use.  Coolest thing ever?  Likely.

The (window mount) air conditioner struggled to keep up at night and it wasn't particularly hot out.  Maid service was spotty and the towels were not very plush.

$99 (+$14 tax...) a night was a great deal.  It's not luxurious but this is Pittsburgh.  Free bikes?!

cool.",4,uXuiI-Y998JChGn-ebcSdw,4,4,2008-06-21,review,5
5Mh1qb72gXcrIAC4w1Wm-g,sYqBRo14cdPLeLNuB9RS5w,"I LOVE THIS PLACE.  It is less expensive than area hotels:  for less than the price of one normal hotel room at a hotel located in a less desirable area, you get your own apartment nestled comfortably in Shadyside.  You really become a resident of the area and don't feel much like a guest.

The customer service was great over the phone.  We were given the university rate for the room due to my father's affiliation with Pitt, and that made a good deal even better.  There's fancy cable, enough room that a family of four won't trip all over each other, and one of my favorite hoods within a short walking distance.  I LOVE THIS PLACE.  

I recommend it without reservation.  Truly.",1,uXuiI-Y998JChGn-ebcSdw,0,5,2008-10-08,review,2
usKp8MauW7uihLoJqUJmBg,ctXG0zlldMZO68zC4zXJjA,"This place is great. We stayed 2 nights and had a very good stay. The room was very clean and comfortable - you basically get your own apartment, which makes for a very relaxing stay. The service is great - they give you muffins, coffee and juice when you check in for your room. Location is great also. We stayed in the back building which was only two blocks from the very cool Walnut Street shopping district. 

Overall I'd absolutely stay there again. The only downside was that the heat in the room was up pretty high and we couldn't figure out how to turn the heat down (no room controls). Otherwise a great & very reasonably priced place to stay.",1,uXuiI-Y998JChGn-ebcSdw,1,4,2008-11-18,review,2
CSnoMljca4d2gcXsFlUQOA,MLE-RD33mqEVnFMIeXc6BA,"My parents and sister stayed here for two nights on our most recent trip to Pittsburgh, and I joined them for our final night. Their suite was clean, and came with some much-appreciated extra amenities, like cookies (brilliant!) and fruit and expanded cable. They're located right next to Walnut St. and a bus stop that'll take you to Pitt/CMU and to the downtown. Our only complaint, via my mattress-picky father: soft mattresses. Everything else was just lovely, and definitely not generic or bland like chain hotels.",1,uXuiI-Y998JChGn-ebcSdw,1,4,2009-10-28,review,1
_-X61WKIO4jDzD1EcI1R2w,X6RbJqEgQUoSOYuOt96afg,"Do you remember the crappy apartment you rented in college or grad school?  The one with the bad a/c and dirty carpet?  The one with the barely functioning electrical outlets and tiny, almost useless, kitchen?  Well if you ever want to relive that experience, stay at Shadyside Inn Suites!

I spent six years of my medical training in Pittsburgh and found myself with a few days off last month.  Why not take my wife and young son back to my old stomping grounds in Oakland and Shadyside?  We've found that when traveling with a young child, staying at suite-type hotels (with at least some sort of kitchen facilities and a separate bedroom) is very useful.  The most convenient suite-type hotel to Shadyside is the Shadyside Inn Suites.  Unfortunately, since this business has a virtual monopoly on the area, it must believe it can put its clients up in deplorable, nearly unsafe conditions. 

These comments are based on our experience with the building on S. Negley Ave.  I believe there are at least two other buildings the hotel maintains as well as ""Mansion Suites"" which are reserved for VIP's or people staying for very long periods.

General Complaints:
1.  Exposed electrical and cable wiring (see pics).  We tried to spend as little time as possible in the room because I didn't want our 19 month old to inadvertently touch exposed wires.

2.  Dirt.  Everywhere.  When we were getting ready to leave, I did a quick last run through the room to make sure we weren't leaving any of my sons toys behind.  I made the mistake of peeking underneath the couch.  Yuck.  Food remnants, dirt and debris from who knows how long under there.  Disgusting.

3.  General poor maintenance of the building and its parking lot (see pics.)

4.  The furniture in the rooms looks like it has been there for at least 15 years.  Our dining table was strikingly similar to the one I had in college.

5.  No dishwashers.  Not unexpected given the age of the building.  But if you're not going to give your guests a dishwasher, at least give us sponges so we can wash our own.

6.  When you check in, the hotel bills your credit card for the entire length of the stay ahead of time rather than vice versa (completely the opposite of every other hotel in this country.)  Keep this in mind if you want to leave early after seeing the condition of your room.

7.  Three separate keys are required to get into the building and your room.  Again, completely out of date and not particularly secure.

Also, the vaunted customer service that they crow about on their website must be limited to special guests and celebrities. 

1.  When we asked for an extra blanket to be delivered to our room, we waited for over an hour with no response.  Ultimately, we had to drive back to the main office and retrieve the blanket ourselves.

2.   The remote to the DVD/VCR combo had no batteries in it.  I had to get the AA batteries from the main office (I didn't even bother to attempt to ask them to be delivered to our room) and had to wait while the office staff repeatedly found AAA batteries for me.  I was told the AAA batteries fit the flat screen TV remotes in the rooms.  I had to calmly explain that we did NOT have a flat screen TV in our room, rather we had a non HD CRT TV that was at least 10 years old. 

3.  Daily cleaning of the room costs EXTRA.  Be sure to read the fine print.

Perhaps some of its other buildings are more modern and in better condition.  Perhaps we had the worst unit in the entire complex... but I doubt it.

Unless you absolutely have to be within walking distance to a business, client or family in Shadyside do yourself a favor and find a more modern, cleaner, safer and better hotel.  Shadyside Inn Suites should be ashamed of itself for the condition of its facilities.


(6/11/10) UPDATE... Shadyside Inn refunded the charges from our stay.  

They report they are adding staff and upgrading their facilities.",0,uXuiI-Y998JChGn-ebcSdw,0,1,2010-06-05,review,4
_-X61WKIO4jDzD1EcI1R2w,cNC8KLBixVFXadj3D1pqGw,"Update... Shadyside Inn refunded the charges from our stay.  

They report they are adding staff and upgrading their facilities.

In response to the manager's comments:  As I noted above, they refunded our stay.  The TV cabling is exposed... perhaps not as dangerous as exposed electrical wire, but not something to be particularly proud of if you consider yourself to be a business built on customer service and the impression of luxury. 

The ""ongoing"" repairs in the hallways were not touched during our (middle of the week) stay, so one must wonder about the urgency of those repairs.   

The building we stayed in was not full.  Why did they put my family in the oldest, most dilapidated room? 

As far as moving to a different room, any one who has traveled with children would know how difficult  it is to move from one hotel (or hotel room) to another.  We arrived after a 3+ hour drive at 5pm in the middle of a thunderstorm with a very tired and cranky toddler.  Given the relative level of competence at the front desk at the time of check in, we weren't confident that any room we would be moved to would be any better.

I stand behind my review.  If I could give the place zero stars, I would.",0,uXuiI-Y998JChGn-ebcSdw,1,1,2010-06-14,review,2
Rh6k2yaEEedS67W--Upmow,dg5PDJaf0eaa8zI-zzvq9g,Great location but low on amenities.  HVAC system is ancient and the noise factor on Fifth Avenue is problematic. The price is nice but that's all I can say about the positive.,0,uXuiI-Y998JChGn-ebcSdw,0,2,2010-11-04,review,1
